timestamp,nombre,propiedad,dato
2025-02-12 17:04:48,Humedad Interior,humedad,51.0
2025-02-12 17:04:51,Temperatura Exterior,temperatura,26.7
2025-02-12 17:04:51,Humedad Exterior,humedad,51.9
2025-02-12 17:04:51,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:04:51,Humedad de Suelo,humedad,0.0
2025-02-12 17:04:51,Temperatura Agua,temperatura,25.0625
2025-02-12 17:04:51,Humedad Agua,humedad,0.0
2025-02-12 17:04:51,Temperatura Suelo,temperatura,25.78755
2025-02-12 17:04:51,Humedad Suelo,humedad,0.0
2025-02-12 17:04:51,Temperatura Interior,temperatura,26.9
2025-02-12 17:04:51,Humedad Interior,humedad,51.0
2025-02-12 17:04:54,Temperatura Interior,temperatura,26.9
2025-02-12 17:04:54,Humedad Interior,humedad,51.0
2025-02-12 17:04:56,Temperatura Interior,temperatura,26.8
2025-02-12 17:04:56,Humedad Interior,humedad,51.0
2025-02-12 17:04:59,Temperatura Interior,temperatura,26.9
2025-02-12 17:04:59,Humedad Interior,humedad,51.0
2025-02-12 17:05:01,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:01,Humedad Interior,humedad,51.0
2025-02-12 17:05:04,Temperatura Exterior,temperatura,26.6
2025-02-12 17:05:04,Humedad Exterior,humedad,51.9
2025-02-12 17:05:04,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:04,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:04,Temperatura Agua,temperatura,24.9375
2025-02-12 17:05:04,Humedad Agua,humedad,0.0
2025-02-12 17:05:04,Temperatura Suelo,temperatura,22.64469
2025-02-12 17:05:04,Humedad Suelo,humedad,0.0
2025-02-12 17:05:04,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:04,Humedad Interior,humedad,51.0
2025-02-12 17:05:07,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:07,Humedad Interior,humedad,51.0
2025-02-12 17:05:09,Temperatura Exterior,temperatura,26.6
2025-02-12 17:05:09,Humedad Exterior,humedad,51.9
2025-02-12 17:05:09,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:09,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:09,Temperatura Agua,temperatura,25.0
2025-02-12 17:05:09,Humedad Agua,humedad,0.0
2025-02-12 17:05:09,Temperatura Suelo,temperatura,24.65934
2025-02-12 17:05:09,Humedad Suelo,humedad,0.0
2025-02-12 17:05:09,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:09,Humedad Interior,humedad,51.0
2025-02-12 17:05:12,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:12,Humedad Interior,humedad,51.0
2025-02-12 17:05:14,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:14,Humedad Interior,humedad,51.0
2025-02-12 17:05:17,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:17,Humedad Interior,humedad,51.0
2025-02-12 17:05:20,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:20,Humedad Interior,humedad,51.0
2025-02-12 17:05:22,Temperatura Exterior,temperatura,26.6
2025-02-12 17:05:22,Humedad Exterior,humedad,51.8
2025-02-12 17:05:22,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:22,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:22,Temperatura Agua,temperatura,24.9375
2025-02-12 17:05:22,Humedad Agua,humedad,0.0
2025-02-12 17:05:22,Temperatura Suelo,temperatura,24.73993
2025-02-12 17:05:22,Humedad Suelo,humedad,0.0
2025-02-12 17:05:22,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:22,Humedad Interior,humedad,51.0
2025-02-12 17:05:25,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:25,Humedad Interior,humedad,51.0
2025-02-12 17:05:27,Temperatura Exterior,temperatura,26.5
2025-02-12 17:05:27,Humedad Exterior,humedad,51.7
2025-02-12 17:05:27,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:27,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:27,Temperatura Agua,temperatura,24.875
2025-02-12 17:05:27,Humedad Agua,humedad,0.0
2025-02-12 17:05:27,Temperatura Suelo,temperatura,25.06227
2025-02-12 17:05:27,Humedad Suelo,humedad,0.0
2025-02-12 17:05:28,Temperatura Interior,temperatura,26.7
2025-02-12 17:05:28,Humedad Interior,humedad,51.0
2025-02-12 17:05:30,Temperatura Interior,temperatura,26.7
2025-02-12 17:05:30,Humedad Interior,humedad,51.0
2025-02-12 17:05:33,Temperatura Exterior,temperatura,26.5
2025-02-12 17:05:33,Humedad Exterior,humedad,51.7
2025-02-12 17:05:33,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:33,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:33,Temperatura Agua,temperatura,24.875
2025-02-12 17:05:33,Humedad Agua,humedad,0.0
2025-02-12 17:05:33,Temperatura Suelo,temperatura,21.51648
2025-02-12 17:05:33,Humedad Suelo,humedad,0.0
2025-02-12 17:05:33,Temperatura Interior,temperatura,26.8
2025-02-12 17:05:33,Humedad Interior,humedad,51.0
2025-02-12 17:05:36,Temperatura Interior,temperatura,26.7
2025-02-12 17:05:36,Humedad Interior,humedad,51.0
2025-02-12 17:05:41,Temperatura Interior,temperatura,26.6
2025-02-12 17:05:41,Humedad Interior,humedad,51.0
2025-02-12 17:05:44,Temperatura Interior,temperatura,26.6
2025-02-12 17:05:44,Humedad Interior,humedad,51.0
2025-02-12 17:05:47,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:47,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:47,Temperatura Agua,temperatura,24.8125
2025-02-12 17:05:47,Humedad Agua,humedad,0.0
2025-02-12 17:05:47,Temperatura Suelo,temperatura,27.07692
2025-02-12 17:05:47,Humedad Suelo,humedad,0.0
2025-02-12 17:05:47,Temperatura Interior,temperatura,26.6
2025-02-12 17:05:47,Humedad Interior,humedad,51.0
2025-02-12 17:05:49,Temperatura Interior,temperatura,26.6
2025-02-12 17:05:49,Humedad Interior,humedad,51.0
2025-02-12 17:05:52,Temperatura Exterior,temperatura,26.4
2025-02-12 17:05:52,Humedad Exterior,humedad,51.6
2025-02-12 17:05:52,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:52,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:52,Temperatura Agua,temperatura,24.8125
2025-02-12 17:05:52,Humedad Agua,humedad,0.0
2025-02-12 17:05:52,Temperatura Suelo,temperatura,17.08425
2025-02-12 17:05:52,Humedad Suelo,humedad,0.0
2025-02-12 17:05:52,Temperatura Interior,temperatura,26.6
2025-02-12 17:05:52,Humedad Interior,humedad,51.0
2025-02-12 17:05:55,Temperatura Interior,temperatura,26.6
2025-02-12 17:05:55,Humedad Interior,humedad,50.0
2025-02-12 17:05:59,Temperatura Exterior,temperatura,26.4
2025-02-12 17:05:59,Humedad Exterior,humedad,51.6
2025-02-12 17:05:59,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:05:59,Humedad de Suelo,humedad,0.0
2025-02-12 17:05:59,Temperatura Agua,temperatura,24.75
2025-02-12 17:05:59,Humedad Agua,humedad,0.0
2025-02-12 17:05:59,Temperatura Suelo,temperatura,21.67766
2025-02-12 17:05:59,Humedad Suelo,humedad,0.0
2025-02-12 17:05:59,Temperatura Interior,temperatura,26.5
2025-02-12 17:05:59,Humedad Interior,humedad,50.0
2025-02-12 17:06:01,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:01,Humedad Interior,humedad,50.0
2025-02-12 17:06:04,Temperatura Exterior,temperatura,26.4
2025-02-12 17:06:04,Humedad Exterior,humedad,51.5
2025-02-12 17:06:04,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:04,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:04,Temperatura Agua,temperatura,24.6875
2025-02-12 17:06:04,Humedad Agua,humedad,0.0
2025-02-12 17:06:04,Temperatura Suelo,temperatura,22.48352
2025-02-12 17:06:04,Humedad Suelo,humedad,0.0
2025-02-12 17:06:04,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:04,Humedad Interior,humedad,50.0
2025-02-12 17:06:07,Temperatura Interior,temperatura,26.6
2025-02-12 17:06:07,Humedad Interior,humedad,50.0
2025-02-12 17:06:09,Temperatura Exterior,temperatura,26.4
2025-02-12 17:06:09,Humedad Exterior,humedad,51.5
2025-02-12 17:06:09,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:09,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:09,Temperatura Agua,temperatura,24.6875
2025-02-12 17:06:09,Humedad Agua,humedad,0.0
2025-02-12 17:06:09,Temperatura Suelo,temperatura,23.45055
2025-02-12 17:06:09,Humedad Suelo,humedad,0.0
2025-02-12 17:06:09,Temperatura Interior,temperatura,26.6
2025-02-12 17:06:09,Humedad Interior,humedad,50.0
2025-02-12 17:06:12,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:12,Humedad Interior,humedad,50.0
2025-02-12 17:06:15,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:15,Humedad Interior,humedad,50.0
2025-02-12 17:06:17,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:17,Humedad Interior,humedad,50.0
2025-02-12 17:06:20,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:20,Humedad Interior,humedad,50.0
2025-02-12 17:06:25,Temperatura Exterior,temperatura,26.3
2025-02-12 17:06:25,Humedad Exterior,humedad,51.3
2025-02-12 17:06:25,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:25,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:25,Temperatura Agua,temperatura,24.625
2025-02-12 17:06:25,Humedad Agua,humedad,0.0
2025-02-12 17:06:25,Temperatura Suelo,temperatura,22.96703
2025-02-12 17:06:25,Humedad Suelo,humedad,0.0
2025-02-12 17:06:25,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:25,Humedad Interior,humedad,50.0
2025-02-12 17:06:28,Temperatura Exterior,temperatura,26.3
2025-02-12 17:06:28,Humedad Exterior,humedad,51.2
2025-02-12 17:06:28,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:28,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:28,Temperatura Agua,temperatura,24.625
2025-02-12 17:06:28,Humedad Agua,humedad,0.0
2025-02-12 17:06:28,Temperatura Suelo,temperatura,27.96337
2025-02-12 17:06:28,Humedad Suelo,humedad,0.0
2025-02-12 17:06:28,Temperatura Interior,temperatura,26.6
2025-02-12 17:06:28,Humedad Interior,humedad,50.0
2025-02-12 17:06:34,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:34,Humedad Interior,humedad,50.0
2025-02-12 17:06:37,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:37,Humedad Interior,humedad,50.0
2025-02-12 17:06:40,Temperatura Exterior,temperatura,26.3
2025-02-12 17:06:40,Humedad Exterior,humedad,51.2
2025-02-12 17:06:40,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:40,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:40,Temperatura Agua,temperatura,24.5625
2025-02-12 17:06:40,Humedad Agua,humedad,0.0
2025-02-12 17:06:40,Temperatura Suelo,temperatura,27.07692
2025-02-12 17:06:40,Humedad Suelo,humedad,0.0
2025-02-12 17:06:40,Temperatura Interior,temperatura,26.4
2025-02-12 17:06:40,Humedad Interior,humedad,50.0
2025-02-12 17:06:42,Temperatura Interior,temperatura,26.3
2025-02-12 17:06:42,Humedad Interior,humedad,50.0
2025-02-12 17:06:45,Temperatura Interior,temperatura,26.4
2025-02-12 17:06:45,Humedad Interior,humedad,50.0
2025-02-12 17:06:48,Temperatura Exterior,temperatura,26.2
2025-02-12 17:06:48,Humedad Exterior,humedad,51.1
2025-02-12 17:06:48,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:48,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:48,Temperatura Agua,temperatura,24.5
2025-02-12 17:06:48,Humedad Agua,humedad,0.0
2025-02-12 17:06:48,Temperatura Suelo,temperatura,26.19048
2025-02-12 17:06:48,Humedad Suelo,humedad,0.0
2025-02-12 17:06:48,Temperatura Interior,temperatura,26.5
2025-02-12 17:06:48,Humedad Interior,humedad,50.0
2025-02-12 17:06:50,Temperatura Interior,temperatura,26.4
2025-02-12 17:06:50,Humedad Interior,humedad,50.0
2025-02-12 17:06:53,Temperatura Exterior,temperatura,26.2
2025-02-12 17:06:53,Humedad Exterior,humedad,51.1
2025-02-12 17:06:53,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:53,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:53,Temperatura Agua,temperatura,24.5
2025-02-12 17:06:53,Humedad Agua,humedad,0.0
2025-02-12 17:06:53,Temperatura Suelo,temperatura,26.99634
2025-02-12 17:06:53,Humedad Suelo,humedad,0.0
2025-02-12 17:06:53,Temperatura Interior,temperatura,26.3
2025-02-12 17:06:53,Humedad Interior,humedad,50.0
2025-02-12 17:06:56,Temperatura Interior,temperatura,26.3
2025-02-12 17:06:56,Humedad Interior,humedad,50.0
2025-02-12 17:06:58,Temperatura Exterior,temperatura,26.2
2025-02-12 17:06:58,Humedad Exterior,humedad,51.1
2025-02-12 17:06:58,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:06:58,Humedad de Suelo,humedad,0.0
2025-02-12 17:06:58,Temperatura Agua,temperatura,24.4375
2025-02-12 17:06:58,Humedad Agua,humedad,0.0
2025-02-12 17:06:58,Temperatura Suelo,temperatura,23.85348
2025-02-12 17:06:58,Humedad Suelo,humedad,0.0
2025-02-12 17:06:58,Temperatura Interior,temperatura,26.3
2025-02-12 17:06:58,Humedad Interior,humedad,50.0
2025-02-12 17:07:01,Temperatura Interior,temperatura,26.4
2025-02-12 17:07:01,Humedad Interior,humedad,50.0
2025-02-12 17:07:04,Temperatura Interior,temperatura,26.4
2025-02-12 17:07:04,Humedad Interior,humedad,50.0
2025-02-12 17:07:09,Temperatura Interior,temperatura,26.4
2025-02-12 17:07:09,Humedad Interior,humedad,50.0
2025-02-12 17:07:12,Temperatura Exterior,temperatura,26.2
2025-02-12 17:07:12,Humedad Exterior,humedad,51.2
2025-02-12 17:07:12,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:07:12,Humedad de Suelo,humedad,0.0
2025-02-12 17:07:12,Temperatura Agua,temperatura,24.4375
2025-02-12 17:07:12,Humedad Agua,humedad,0.0
2025-02-12 17:07:12,Temperatura Suelo,temperatura,24.01465
2025-02-12 17:07:12,Humedad Suelo,humedad,0.0
2025-02-12 17:07:12,Temperatura Interior,temperatura,26.3
2025-02-12 17:07:12,Humedad Interior,humedad,50.0
2025-02-12 17:07:14,Temperatura Interior,temperatura,26.2
2025-02-12 17:07:14,Humedad Interior,humedad,50.0
2025-02-12 17:07:17,Temperatura Exterior,temperatura,26.2
2025-02-12 17:07:17,Humedad Exterior,humedad,51.1
2025-02-12 17:07:17,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:07:17,Humedad de Suelo,humedad,0.0
2025-02-12 17:07:17,Temperatura Agua,temperatura,24.4375
2025-02-12 17:07:17,Humedad Agua,humedad,0.0
2025-02-12 17:07:17,Temperatura Suelo,temperatura,27.39927
2025-02-12 17:07:17,Humedad Suelo,humedad,0.0
2025-02-12 17:07:17,Temperatura Interior,temperatura,26.3
2025-02-12 17:07:17,Humedad Interior,humedad,50.0
2025-02-12 17:07:20,Temperatura Interior,temperatura,26.3
2025-02-12 17:07:20,Humedad Interior,humedad,50.0
2025-02-12 17:07:31,Temperatura Interior,temperatura,26.3
2025-02-12 17:07:31,Humedad Interior,humedad,50.0
2025-02-12 17:07:34,Temperatura Interior,temperatura,26.2
2025-02-12 17:07:34,Humedad Interior,humedad,50.0
2025-02-12 17:07:37,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:37,Humedad Interior,humedad,50.0
2025-02-12 17:07:39,Temperatura Interior,temperatura,26.2
2025-02-12 17:07:39,Humedad Interior,humedad,50.0
2025-02-12 17:07:42,Temperatura Exterior,temperatura,26.1
2025-02-12 17:07:42,Humedad Exterior,humedad,50.9
2025-02-12 17:07:42,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:07:42,Humedad de Suelo,humedad,0.0
2025-02-12 17:07:42,Temperatura Agua,temperatura,24.3125
2025-02-12 17:07:42,Humedad Agua,humedad,0.0
2025-02-12 17:07:42,Temperatura Suelo,temperatura,25.22344
2025-02-12 17:07:42,Humedad Suelo,humedad,0.0
2025-02-12 17:07:42,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:42,Humedad Interior,humedad,50.0
2025-02-12 17:07:45,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:45,Humedad Interior,humedad,50.0
2025-02-12 17:07:47,Temperatura Exterior,temperatura,26.0
2025-02-12 17:07:47,Humedad Exterior,humedad,50.8
2025-02-12 17:07:47,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:07:47,Humedad de Suelo,humedad,0.0
2025-02-12 17:07:47,Temperatura Agua,temperatura,24.3125
2025-02-12 17:07:47,Humedad Agua,humedad,0.0
2025-02-12 17:07:47,Temperatura Suelo,temperatura,25.30403
2025-02-12 17:07:47,Humedad Suelo,humedad,0.0
2025-02-12 17:07:47,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:47,Humedad Interior,humedad,50.0
2025-02-12 17:07:50,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:50,Humedad Interior,humedad,50.0
2025-02-12 17:07:52,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:52,Humedad Interior,humedad,50.0
2025-02-12 17:07:55,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:55,Humedad Interior,humedad,50.0
2025-02-12 17:07:58,Temperatura Interior,temperatura,26.1
2025-02-12 17:07:58,Humedad Interior,humedad,50.0
2025-02-12 17:08:00,Temperatura Exterior,temperatura,26.0
2025-02-12 17:08:00,Humedad Exterior,humedad,50.8
2025-02-12 17:08:00,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:00,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:00,Temperatura Agua,temperatura,24.25
2025-02-12 17:08:00,Humedad Agua,humedad,0.0
2025-02-12 17:08:00,Temperatura Suelo,temperatura,26.59341
2025-02-12 17:08:00,Humedad Suelo,humedad,0.0
2025-02-12 17:08:00,Temperatura Interior,temperatura,26.1
2025-02-12 17:08:00,Humedad Interior,humedad,50.0
2025-02-12 17:08:03,Temperatura Interior,temperatura,26.1
2025-02-12 17:08:03,Humedad Interior,humedad,50.0
2025-02-12 17:08:06,Temperatura Exterior,temperatura,26.0
2025-02-12 17:08:06,Humedad Exterior,humedad,50.8
2025-02-12 17:08:06,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:06,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:06,Temperatura Agua,temperatura,24.1875
2025-02-12 17:08:06,Humedad Agua,humedad,0.0
2025-02-12 17:08:06,Temperatura Suelo,temperatura,27.15751
2025-02-12 17:08:06,Humedad Suelo,humedad,0.0
2025-02-12 17:08:06,Temperatura Interior,temperatura,26.1
2025-02-12 17:08:06,Humedad Interior,humedad,50.0
2025-02-12 17:08:08,Temperatura Interior,temperatura,26.1
2025-02-12 17:08:08,Humedad Interior,humedad,50.0
2025-02-12 17:08:11,Temperatura Exterior,temperatura,26.0
2025-02-12 17:08:11,Humedad Exterior,humedad,50.8
2025-02-12 17:08:11,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:11,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:11,Temperatura Agua,temperatura,24.1875
2025-02-12 17:08:11,Humedad Agua,humedad,0.0
2025-02-12 17:08:11,Temperatura Suelo,temperatura,24.65934
2025-02-12 17:08:11,Humedad Suelo,humedad,0.0
2025-02-12 17:08:11,Temperatura Interior,temperatura,26.1
2025-02-12 17:08:11,Humedad Interior,humedad,50.0
2025-02-12 17:08:13,Temperatura Interior,temperatura,26.0
2025-02-12 17:08:13,Humedad Interior,humedad,50.0
2025-02-12 17:08:16,Temperatura Interior,temperatura,26.0
2025-02-12 17:08:16,Humedad Interior,humedad,50.0
2025-02-12 17:08:19,Temperatura Exterior,temperatura,26.0
2025-02-12 17:08:19,Humedad Exterior,humedad,50.8
2025-02-12 17:08:19,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:19,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:19,Temperatura Agua,temperatura,24.1875
2025-02-12 17:08:19,Humedad Agua,humedad,0.0
2025-02-12 17:08:19,Temperatura Suelo,temperatura,24.73993
2025-02-12 17:08:19,Humedad Suelo,humedad,0.0
2025-02-12 17:08:19,Temperatura Interior,temperatura,26.1
2025-02-12 17:08:19,Humedad Interior,humedad,50.0
2025-02-12 17:08:21,Temperatura Interior,temperatura,26.0
2025-02-12 17:08:21,Humedad Interior,humedad,50.0
2025-02-12 17:08:24,Temperatura Exterior,temperatura,25.9
2025-02-12 17:08:24,Humedad Exterior,humedad,50.7
2025-02-12 17:08:24,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:24,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:24,Temperatura Agua,temperatura,24.1875
2025-02-12 17:08:24,Humedad Agua,humedad,0.0
2025-02-12 17:08:24,Temperatura Suelo,temperatura,27.15751
2025-02-12 17:08:24,Humedad Suelo,humedad,0.0
2025-02-12 17:08:24,Temperatura Interior,temperatura,26.0
2025-02-12 17:08:24,Humedad Interior,humedad,50.0
2025-02-12 17:08:27,Temperatura Interior,temperatura,25.9
2025-02-12 17:08:27,Humedad Interior,humedad,49.0
2025-02-12 17:08:30,Temperatura Exterior,temperatura,26.0
2025-02-12 17:08:30,Humedad Exterior,humedad,50.8
2025-02-12 17:08:30,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:30,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:30,Temperatura Agua,temperatura,24.125
2025-02-12 17:08:30,Humedad Agua,humedad,0.0
2025-02-12 17:08:30,Temperatura Suelo,temperatura,24.98169
2025-02-12 17:08:30,Humedad Suelo,humedad,0.0
2025-02-12 17:08:30,Temperatura Interior,temperatura,26.0
2025-02-12 17:08:30,Humedad Interior,humedad,50.0
2025-02-12 17:08:33,Temperatura Interior,temperatura,25.8
2025-02-12 17:08:33,Humedad Interior,humedad,49.0
2025-02-12 17:08:43,Temperatura Exterior,temperatura,25.9
2025-02-12 17:08:43,Humedad Exterior,humedad,50.6
2025-02-12 17:08:43,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:43,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:43,Temperatura Agua,temperatura,24.0625
2025-02-12 17:08:43,Humedad Agua,humedad,0.0
2025-02-12 17:08:43,Temperatura Suelo,temperatura,22.08059
2025-02-12 17:08:43,Humedad Suelo,humedad,0.0
2025-02-12 17:08:43,Temperatura Interior,temperatura,25.8
2025-02-12 17:08:43,Humedad Interior,humedad,49.0
2025-02-12 17:08:46,Temperatura Interior,temperatura,25.9
2025-02-12 17:08:46,Humedad Interior,humedad,49.0
2025-02-12 17:08:49,Temperatura Exterior,temperatura,25.8
2025-02-12 17:08:49,Humedad Exterior,humedad,50.6
2025-02-12 17:08:49,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:08:49,Humedad de Suelo,humedad,0.0
2025-02-12 17:08:49,Temperatura Agua,temperatura,24.0625
2025-02-12 17:08:49,Humedad Agua,humedad,0.0
2025-02-12 17:08:49,Temperatura Suelo,temperatura,20.63004
2025-02-12 17:08:49,Humedad Suelo,humedad,0.0
2025-02-12 17:08:49,Temperatura Interior,temperatura,25.9
2025-02-12 17:08:49,Humedad Interior,humedad,49.0
2025-02-12 17:08:53,Temperatura Interior,temperatura,25.9
2025-02-12 17:08:53,Humedad Interior,humedad,49.0
2025-02-12 17:08:57,Temperatura Interior,temperatura,25.8
2025-02-12 17:08:57,Humedad Interior,humedad,49.0
2025-02-12 17:09:00,Temperatura Exterior,temperatura,25.8
2025-02-12 17:09:00,Humedad Exterior,humedad,50.5
2025-02-12 17:09:00,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:09:00,Humedad de Suelo,humedad,0.0
2025-02-12 17:09:00,Temperatura Agua,temperatura,24.0625
2025-02-12 17:09:00,Humedad Agua,humedad,0.0
2025-02-12 17:09:00,Temperatura Suelo,temperatura,22.16117
2025-02-12 17:09:00,Humedad Suelo,humedad,0.0
2025-02-12 17:09:00,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:00,Humedad Interior,humedad,49.0
2025-02-12 17:09:10,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:10,Humedad Interior,humedad,49.0
2025-02-12 17:09:13,Temperatura Exterior,temperatura,25.8
2025-02-12 17:09:13,Humedad Exterior,humedad,50.5
2025-02-12 17:09:13,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:09:13,Humedad de Suelo,humedad,0.0
2025-02-12 17:09:13,Temperatura Agua,temperatura,24.0
2025-02-12 17:09:13,Humedad Agua,humedad,0.0
2025-02-12 17:09:13,Temperatura Suelo,temperatura,21.11355
2025-02-12 17:09:13,Humedad Suelo,humedad,0.0
2025-02-12 17:09:13,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:13,Humedad Interior,humedad,48.0
2025-02-12 17:09:16,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:16,Humedad Interior,humedad,49.0
2025-02-12 17:09:19,Temperatura Exterior,temperatura,25.8
2025-02-12 17:09:19,Humedad Exterior,humedad,50.6
2025-02-12 17:09:19,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:09:19,Humedad de Suelo,humedad,0.0
2025-02-12 17:09:19,Temperatura Agua,temperatura,23.9375
2025-02-12 17:09:19,Humedad Agua,humedad,0.0
2025-02-12 17:09:19,Temperatura Suelo,temperatura,20.22711
2025-02-12 17:09:19,Humedad Suelo,humedad,0.0
2025-02-12 17:09:19,Temperatura Interior,temperatura,25.7
2025-02-12 17:09:19,Humedad Interior,humedad,49.0
2025-02-12 17:09:22,Temperatura Interior,temperatura,25.9
2025-02-12 17:09:22,Humedad Interior,humedad,49.0
2025-02-12 17:09:24,Temperatura Exterior,temperatura,25.8
2025-02-12 17:09:24,Humedad Exterior,humedad,50.6
2025-02-12 17:09:24,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:09:24,Humedad de Suelo,humedad,0.0
2025-02-12 17:09:24,Temperatura Agua,temperatura,23.875
2025-02-12 17:09:24,Humedad Agua,humedad,0.0
2025-02-12 17:09:24,Temperatura Suelo,temperatura,20.71062
2025-02-12 17:09:24,Humedad Suelo,humedad,0.0
2025-02-12 17:09:25,Temperatura Interior,temperatura,25.9
2025-02-12 17:09:25,Humedad Interior,humedad,49.0
2025-02-12 17:09:27,Temperatura Interior,temperatura,25.7
2025-02-12 17:09:27,Humedad Interior,humedad,49.0
2025-02-12 17:09:30,Temperatura Exterior,temperatura,25.7
2025-02-12 17:09:30,Humedad Exterior,humedad,50.5
2025-02-12 17:09:30,Temperatura de Suelo,temperatura,0.0
2025-02-12 17:09:30,Humedad de Suelo,humedad,0.0
2025-02-12 17:09:30,Temperatura Agua,temperatura,23.9375
2025-02-12 17:09:30,Humedad Agua,humedad,0.0
2025-02-12 17:09:30,Temperatura Suelo,temperatura,20.95238
2025-02-12 17:09:30,Humedad Suelo,humedad,0.0
2025-02-12 17:09:30,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:30,Humedad Interior,humedad,49.0
2025-02-12 17:09:33,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:33,Humedad Interior,humedad,49.0
2025-02-12 17:09:35,Temperatura Interior,temperatura,25.8
2025-02-12 17:09:35,Humedad Interior,humedad,48.0
